date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:53:40	58933/58933	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:43%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Sabrina.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Sabrina.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:42	58933/58933	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:45%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Sabrina.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Sabrina.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:43	58933/58933	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:46%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sabrina.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sabrina.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:44	58933/58933	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:48%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Sabrina.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Sabrina.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:46	85637/85637	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:49%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Sabrina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Sabrina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:48	85637/85637	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:51%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Sabrina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Sabrina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:49	85637/85637	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:52%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sabrina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Sabrina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:52	85637/85637	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:54%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Sabrina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Sabrina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:53	68294/68294	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:55%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/azyan-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/azyan-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:54	68294/68294	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:57%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/azyan-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/azyan-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:56	68294/68294	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:53:58%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/azyan-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/azyan-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:57	68294/68294	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:00%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/azyan-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/azyan-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:53:58	67218/67218	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:01%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/azyan-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/azyan-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:00	67218/67218	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:03%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/azyan-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/azyan-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:02	67218/67218	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:05%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/azyan-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/azyan-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:03	67218/67218	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:07%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/azyan-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/azyan-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:05	43534/43534	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:08%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/ann-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/ann-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:06	43534/43534	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:10%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/ann-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/ann-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:08	43534/43534	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:11%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/ann-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/ann-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:10	43534/43534	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:13%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/ann-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/ann-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:14	546164/546164	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:16%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/06/Ann-Fun-picture.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/06/Ann-Fun-picture.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:17	1202445/1202445	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:18%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ann-Fun-picture.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ann-Fun-picture.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:18	228948/228948	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:20%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/06/Ann-Fun-picture.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/06/Ann-Fun-picture.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:18	1143179/1143179	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:14%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/06/Ann-Fun-picture.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/06/Ann-Fun-picture.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:18	58516/58516	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:22%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/ellina-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/ellina-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:20	58516/58516	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:23%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/ellina-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/ellina-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:21	58516/58516	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:24%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/ellina-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/ellina-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:23	58516/58516	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:26%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/ellina-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/ellina-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:25	310223/310223	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:27%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/ellina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/ellina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:27	310223/310223	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:29%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/ellina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/ellina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:30	749882/749882	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:31%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/ellina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/ellina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:31	175050/175050	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:33%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/ellina-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/ellina-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:32	61927/61927	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:35%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/nureen-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/nureen-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:33	61927/61927	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:37%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/nureen-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/nureen-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:35	61927/61927	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:38%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/nureen-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/nureen-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:36	61927/61927	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:40%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/nureen-1-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/nureen-1-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:38	85679/85679	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:41%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/nureen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/nureen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:39	85679/85679	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:43%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/nureen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/nureen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:41	85679/85679	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:44%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/nureen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/nureen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:43	85679/85679	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:46%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/nureen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/nureen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:44	71676/71676	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:48%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Carmen.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Carmen.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:46	71676/71676	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:49%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Carmen.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Carmen.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:48	71676/71676	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:51%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Carmen.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Carmen.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:49	71676/71676	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:52%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Carmen.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Carmen.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:51	44724/44724	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:54%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Carmen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Carmen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:52	44724/44724	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:55%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Carmen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Carmen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:54	44724/44724	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:57%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Carmen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Carmen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:55	44724/44724	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:54:59%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Carmen-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Carmen-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:57	72187/72187	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:00%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Shamini-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Shamini-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:54:58	72187/72187	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:02%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Shamini-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Shamini-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:00	72187/72187	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:03%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Shamini-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Shamini-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:02	72187/72187	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:05%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Shamini-1.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Shamini-1.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:03	72155/72155	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:06%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/05/Shamini-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/05/Shamini-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:05	72155/72155	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:08%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/05/Shamini-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/05/Shamini-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:06	72155/72155	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:09%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/05/Shamini-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/05/Shamini-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:08	72155/72155	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:11%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/05/Shamini-2.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/05/Shamini-2.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:13	461324/461324	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:15%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/06/Ludfi-Serious.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/06/Ludfi-Serious.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:17	3205129/3205129	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:12%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/06/Ludfi-Serious.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/06/Ludfi-Serious.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:18	194511/194511	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:20%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/06/Ludfi-Serious.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/06/Ludfi-Serious.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:19	1022932/1022932	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:17%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ludfi-Serious.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ludfi-Serious.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:23	468400/468400	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:25%20GMT	https://digitalplant-my.com/media/mobile-md/uploads/2020/06/Ludfi-Fun.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-md/uploads/2020/06/Ludfi-Fun.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:28	197005/197005	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:29%20GMT	https://digitalplant-my.com/media/mobile/uploads/2020/06/Ludfi-Fun.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile/uploads/2020/06/Ludfi-Fun.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:55:32%20GMT	https://digitalplant-my.com/en/careers/favicon-144.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/careers/favicon-144.141.delayed	(from https://digitalplant-my.com/en/careers/)
04:55:28	0/-1	---M--	301	error ('')			http://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.142.delayed	(from https://digitalplant-my.com/en/careers/)
04:55:28	0/-1	---M--	301	error ('')			https://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.143.delayed	(from https://digitalplant-my.com/en/careers/)
04:55:31	140626/140626	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:55:34%20GMT	https://digitalplant-my.com/en/career/business-developer/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/career/business-developer/index.html	(from https://digitalplant-my.com/en/careers/)
04:55:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:55:33%20GMT	https://digitalplant-my.com/en/?p=422	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/index9d87.html	(from https://digitalplant-my.com/en/careers/)
04:55:32	1047244/1047244	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:27%20GMT	https://digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ludfi-Fun.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/mobile-sm/uploads/2020/06/Ludfi-Fun.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:32	3421888/3421888	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2006:55:22%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/06/Ludfi-Fun.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/06/Ludfi-Fun.png	(from https://digitalplant-my.com/en/who-we-are/)
04:55:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:55:36%20GMT	https://digitalplant-my.com/en/blog/favicon-144.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/favicon-144.144.delayed	(from https://digitalplant-my.com/en/blog/)
04:55:32	0/-1	---M--	301	error ('')			http://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.145.delayed	(from https://digitalplant-my.com/en/blog/)
04:55:32	0/-1	---M--	301	error ('')			https://digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.png	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/wp-content/themes/digitalplant/dist/css/owl.video.play.146.delayed	(from https://digitalplant-my.com/en/blog/)
04:55:33	141488/141488	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:55:36%20GMT	https://digitalplant-my.com/en/career/web-publishing-expert/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/career/web-publishing-expert/index.html	(from https://digitalplant-my.com/en/careers/)
04:55:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202020%2006:55:38%20GMT	https://digitalplant-my.com/en/?p=638	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/indexc9fb.html	(from https://digitalplant-my.com/en/blog/)
04:55:35	150345/150345	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:55:38%20GMT	https://digitalplant-my.com/en/blog/category/general/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/category/general/index.html	(from https://digitalplant-my.com/en/blog/)
04:55:35	150626/150626	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:55:38%20GMT	https://digitalplant-my.com/en/blog/category/content-design/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/category/content-design/index.html	(from https://digitalplant-my.com/en/blog/)
04:55:35	42547/42547	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2006:55:38%20GMT	https://digitalplant-my.com/media/desktop/uploads/2020/01/digital-marketing-consultant-article-1024x577-1.jpg	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/media/desktop/uploads/2020/01/digital-marketing-consultant-article-1024x577-1.jpg	(from https://digitalplant-my.com/en/blog/)
04:55:36	156640/156640	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202020%2006:55:39%20GMT	https://digitalplant-my.com/en/blog/category/digital-campaigns/	C:/My%20Web%20Sites/digitalplant-my.com/digitalplant-my.com/en/blog/category/digital-campaigns/index.html	(from https://digitalplant-my.com/en/blog/)
